stdev,mse,kpPred,tauPred,thetaPred,kpTrue,tauTrue,thetaTrue
3.0,3.931436867918881,5.112053871154785,6.07839298248291,9.692383766174316,4.909090909090909,5.2727272727272725,9.818181818181818
3.0,11.878348428357004,6.034717559814453,8.35934066772461,2.7881696224212646,6.090909090909091,9.636363636363637,2.8181818181818183
3.0,22.38305959440271,5.316748142242432,6.832253932952881,7.613395690917969,5.0,7.0,6.818181818181818
3.0,409.0693562501034,11.393630981445312,2.5679478645324707,2.7934274673461914,9.90909090909091,3.0,2.0
3.0,9.925452699579475,3.69572114944458,5.935883045196533,5.049208164215088,4.090909090909091,6.545454545454546,4.363636363636363
3.0,44.45000773159921,9.315942764282227,4.289848804473877,5.8312506675720215,9.090909090909092,3.8181818181818183,6.363636363636364
3.0,177.95577272724654,5.274855613708496,2.6150989532470703,3.242279052734375,6.181818181818182,2.0,2.8181818181818183
3.0,121.71726742025118,10.629321098327637,5.078850746154785,2.3392906188964844,9.363636363636363,5.545454545454546,2.2727272727272725
3.0,14.751866806250142,2.3706440925598145,1.4062399864196777,1.735586404800415,2.3636363636363638,2.090909090909091,1.9090909090909092
3.0,32.1875874064459,8.649412155151367,3.7738471031188965,3.536970376968384,8.363636363636363,3.8181818181818183,3.272727272727273
3.0,110.48747107743982,5.882933616638184,4.72145938873291,8.708430290222168,5.0,6.181818181818182,9.363636363636363
3.0,131.3374707283166,5.763893127441406,2.519791841506958,1.977731704711914,6.818181818181818,2.6363636363636367,2.4545454545454546
3.0,6.297707581710064,4.557608604431152,3.6359872817993164,3.682532787322998,4.545454545454545,4.272727272727273,3.4545454545454546
3.0,7.412562883318784,3.1773664951324463,4.659738540649414,9.419961929321289,3.3636363636363638,4.454545454545455,10.0
3.0,58.62653962849193,7.157143592834473,4.342250347137451,7.980795383453369,7.090909090909091,4.181818181818182,8.636363636363637
3.0,147.1539416906202,8.131392478942871,3.389554977416992,6.400929927825928,7.454545454545455,4.7272727272727275,6.545454545454546
3.0,162.60424374682938,8.302973747253418,3.2377092838287354,5.702027320861816,9.272727272727273,3.6363636363636362,6.2727272727272725
3.0,19.606371820726373,7.76651668548584,8.575611114501953,2.342527151107788,7.181818181818182,8.363636363636363,1.9090909090909092
3.0,220.68740928825466,10.516314506530762,6.91848087310791,8.689932823181152,10.0,6.363636363636364,7.363636363636364
3.0,7.798268787535625,0.9575940370559692,6.736008644104004,7.64524507522583,1.3636363636363638,6.7272727272727275,8.545454545454547
3.0,51.86812351799449,10.1078462600708,5.388502597808838,3.0850939750671387,9.0,5.090909090909091,3.4545454545454546
3.0,11.08843037537677,4.096526145935059,5.770205974578857,7.8448944091796875,3.4545454545454546,4.636363636363637,7.7272727272727275
3.0,38.493945117191245,6.556697368621826,7.888166427612305,2.544717788696289,6.909090909090909,8.90909090909091,1.5454545454545454
3.0,20.991374946871606,9.139508247375488,7.089332580566406,2.5753684043884277,8.181818181818182,6.363636363636364,2.6363636363636367
3.0,12.749962368650516,5.74652099609375,3.9833195209503174,9.82758617401123,6.363636363636364,4.545454545454545,9.636363636363637
3.0,17.36933694001285,7.208988666534424,7.644301891326904,1.7268164157867432,7.454545454545455,8.0,1.0909090909090908
3.0,28.84411739451589,3.1655542850494385,2.3785178661346436,8.910155296325684,2.5454545454545454,2.6363636363636367,8.454545454545455
3.0,17.94510655874942,10.269423484802246,4.136050224304199,6.530052185058594,9.727272727272727,4.0,6.636363636363637
3.0,29.132583470548955,7.953294277191162,3.6857573986053467,4.902139663696289,7.454545454545455,3.1818181818181817,5.2727272727272725
3.0,9.102232097869738,8.371932029724121,8.782429695129395,2.5708608627319336,8.727272727272727,8.727272727272727,2.909090909090909
3.0,121.85214877653135,7.301208019256592,3.550356864929199,4.015598297119141,6.636363636363637,4.454545454545455,4.545454545454545
3.0,19.068898781250105,6.144659042358398,7.5426812171936035,5.362786769866943,6.636363636363637,7.818181818181818,5.818181818181818
3.0,13.493437665014625,2.626601457595825,2.6311824321746826,8.16433048248291,2.090909090909091,2.2727272727272725,8.0
3.0,77.71244076772822,4.738976001739502,3.863875389099121,7.174952507019043,3.7272727272727275,4.363636363636363,7.545454545454546
3.0,25.64085875516422,5.072942733764648,3.0043740272521973,6.671034812927246,4.7272727272727275,2.6363636363636367,6.363636363636364
3.0,21.242443923072727,5.176281929016113,5.6956257820129395,6.949934482574463,4.272727272727273,5.7272727272727275,6.909090909090909
3.0,7.277122069549178,3.4299943447113037,6.458966255187988,3.936638355255127,3.1818181818181817,7.0,4.181818181818182
3.0,22.078111304123656,6.3608479499816895,3.9433176517486572,7.316530227661133,6.545454545454546,3.5454545454545454,7.090909090909091
3.0,14.907065464923019,8.370868682861328,6.994163990020752,7.984905242919922,8.09090909090909,6.545454545454546,8.363636363636363
3.0,16.046872839118315,5.235533714294434,7.623931884765625,5.519927978515625,5.363636363636363,8.181818181818182,4.7272727272727275
3.0,20.904638432863855,2.8187174797058105,4.837488651275635,7.733339309692383,2.3636363636363638,6.090909090909091,7.0
3.0,17.243189558718793,4.993523597717285,7.867061614990234,8.5779390335083,4.909090909090909,8.181818181818182,9.363636363636363
3.0,4.161052851837069,2.524587631225586,1.833228588104248,5.162412643432617,2.5454545454545454,1.5454545454545454,5.090909090909091
3.0,75.35831295418612,9.103215217590332,2.983110189437866,2.6770665645599365,9.272727272727273,3.0,3.090909090909091
3.0,22.66595549771409,5.699802398681641,9.400036811828613,7.908390522003174,6.454545454545455,9.90909090909091,7.363636363636364
3.0,5.602875073432349,2.2466318607330322,3.9444479942321777,8.300244331359863,2.7272727272727275,4.7272727272727275,8.363636363636363
3.0,26.437298736214718,7.491757392883301,8.796098709106445,3.619112014770508,7.545454545454546,6.909090909090909,3.909090909090909
3.0,64.0078988147539,9.473231315612793,6.450041770935059,4.7062458992004395,9.90909090909091,6.090909090909091,5.363636363636363
3.0,239.70198576491967,9.369134902954102,5.769661903381348,8.365920066833496,9.90909090909091,4.7272727272727275,7.454545454545455
3.0,25.105693917265356,7.208205699920654,6.368177890777588,2.540808916091919,7.090909090909091,7.090909090909091,2.909090909090909
3.0,7.815479556102108,1.1219249963760376,6.4124531745910645,8.69316577911377,1.4545454545454546,5.454545454545455,8.636363636363637
3.0,112.63260906754999,9.279852867126465,0.7387421131134033,2.2931385040283203,9.363636363636363,1.3636363636363638,2.0
3.0,21.73350626973068,6.230297565460205,5.8615264892578125,1.401463508605957,6.0,6.545454545454546,1.6363636363636362
3.0,94.47837359883755,9.423670768737793,7.8223490715026855,9.74810791015625,9.545454545454545,7.2727272727272725,8.90909090909091
3.0,325.4310541636244,7.028266429901123,3.253857135772705,4.364315509796143,7.454545454545455,2.4545454545454546,3.7272727272727275
3.0,46.13137825878956,0.475851833820343,4.973111152648926,2.4496355056762695,1.3636363636363638,4.454545454545455,2.8181818181818183
3.0,26.254391039713198,5.22351598739624,3.1299514770507812,1.2201485633850098,5.363636363636363,2.5454545454545454,1.0909090909090908
3.0,14.513148006688624,5.685704708099365,8.745516777038574,1.4924315214157104,6.181818181818182,8.90909090909091,1.0909090909090908
3.0,1.3982827261418025,3.1982154846191406,5.8744683265686035,8.194644927978516,3.0,5.545454545454546,8.09090909090909
3.0,1.6214576936121268,3.1567282676696777,3.7994816303253174,9.396238327026367,3.1818181818181817,4.090909090909091,9.454545454545455
3.0,89.53287189871243,7.887557029724121,3.6333632469177246,5.231860637664795,7.636363636363637,3.909090909090909,6.0
3.0,38.59642463346118,7.1934919357299805,8.129844665527344,7.626219749450684,8.454545454545455,7.818181818181818,7.909090909090909
3.0,358.52414156406985,7.612855434417725,1.0810129642486572,4.541843891143799,7.181818181818182,1.0,5.2727272727272725
3.0,103.95062701084719,9.829951286315918,3.724358081817627,2.0071778297424316,9.727272727272727,4.363636363636363,1.1818181818181819
3.0,559.5137392612785,9.571431159973145,1.2885087728500366,6.270806312561035,9.90909090909091,1.4545454545454546,7.090909090909091
3.0,23.539354508996706,3.4616587162017822,4.822680950164795,7.657357215881348,4.272727272727273,5.636363636363637,6.909090909090909
3.0,28.295462938813287,5.911596298217773,1.847039818763733,3.87528133392334,5.181818181818182,1.7272727272727273,3.8181818181818183
3.0,83.29866018532849,8.142231941223145,0.5298078656196594,1.1574769020080566,8.272727272727273,1.0909090909090908,1.0
3.0,69.5629074751305,6.619324207305908,4.761695861816406,7.012971878051758,6.636363636363637,5.090909090909091,7.818181818181818
3.0,35.442679483328085,7.247386455535889,7.219635486602783,1.7452144622802734,7.454545454545455,6.636363636363637,2.6363636363636367
3.0,23.916541910117726,5.698066711425781,5.930074214935303,5.585810661315918,4.7272727272727275,5.545454545454546,6.0
3.0,2.2874767199631902,1.8136518001556396,7.6389594078063965,4.4337921142578125,1.9090909090909092,7.363636363636364,3.8181818181818183
3.0,20.527242141131822,9.451425552368164,2.1432361602783203,5.591392517089844,9.363636363636363,1.9090909090909092,5.818181818181818
3.0,34.764111816383505,5.246220588684082,4.135115146636963,6.136025905609131,4.272727272727273,4.090909090909091,6.181818181818182
3.0,0.9361019528089051,2.9373953342437744,6.818958759307861,8.766283988952637,2.8181818181818183,6.545454545454546,9.0
3.0,7.965768589387043,7.650465488433838,9.737825393676758,2.161115884780884,7.0,8.636363636363637,2.5454545454545454
3.0,29.442641994430883,5.808696746826172,2.9416773319244385,5.034496307373047,5.363636363636363,3.3636363636363638,5.0
3.0,35.948764136434825,7.844336986541748,8.007503509521484,2.21591854095459,7.454545454545455,8.363636363636363,2.8181818181818183
3.0,6.34607890290186,3.431140899658203,6.414852619171143,3.370818853378296,3.7272727272727275,6.0,3.1818181818181817
3.0,8.161763899623345,5.242729187011719,6.784019470214844,8.061155319213867,4.7272727272727275,6.090909090909091,7.909090909090909
3.0,318.18225525295736,5.956489562988281,1.6997854709625244,9.177427291870117,6.7272727272727275,1.0,8.818181818181818
3.0,34.88807690127076,9.831613540649414,4.009819984436035,2.354466199874878,9.272727272727273,4.363636363636363,2.1818181818181817
3.0,1.1490132502947374,1.6036102771759033,9.045950889587402,6.617529392242432,1.8181818181818183,10.0,6.0
3.0,51.17341412437092,8.4192476272583,3.727090358734131,1.381814956665039,7.636363636363637,3.6363636363636362,1.1818181818181819
3.0,3.159328258765978,8.247550010681152,8.21692943572998,5.859765529632568,8.363636363636363,8.272727272727273,5.636363636363637
3.0,33.36055157913072,4.559258937835693,5.944076061248779,6.302372455596924,5.2727272727272725,5.7272727272727275,6.2727272727272725
3.0,27.85882944391985,8.251558303833008,8.666939735412598,5.905402660369873,8.90909090909091,9.0,5.363636363636363
3.0,0.9818004380689004,2.7828421592712402,8.449453353881836,8.882357597351074,2.909090909090909,8.727272727272727,9.0
3.0,24.957987006909793,7.107657432556152,4.416645526885986,3.9505879878997803,7.181818181818182,4.0,4.363636363636363
3.0,6.4881856246765475,1.2651268243789673,6.704395771026611,5.428022384643555,1.6363636363636362,6.2727272727272725,5.909090909090909
3.0,15.663186235694484,7.680881023406982,9.411833763122559,9.129465103149414,7.909090909090909,9.454545454545455,8.636363636363637
3.0,122.81233452043341,4.368362903594971,3.18992018699646,0.4301217794418335,4.363636363636363,3.0,1.8181818181818183
3.0,3.357386959077386,2.106579542160034,8.42999267578125,7.864377975463867,2.2727272727272725,7.181818181818182,7.909090909090909
3.0,26.02115115807241,6.5917134284973145,4.401663780212402,3.660017490386963,6.636363636363637,4.636363636363637,4.090909090909091
3.0,10.42345362749595,4.2489519119262695,9.455899238586426,5.6801676750183105,4.272727272727273,9.0,4.909090909090909
3.0,138.86642989004355,7.020017147064209,1.4497628211975098,8.84110164642334,5.636363636363637,1.0,8.90909090909091
3.0,1.0374969835873216,1.7592076063156128,2.4274752140045166,7.211273670196533,1.7272727272727273,2.0,7.363636363636364
3.0,11.878382534520071,2.603663206100464,3.7358274459838867,8.33464527130127,2.1818181818181817,3.272727272727273,7.909090909090909
3.0,19.75021150764025,3.4605276584625244,8.453944206237793,5.345141887664795,2.7272727272727275,8.0,4.818181818181818
3.0,14.79284554472235,5.190898895263672,4.616252422332764,4.7574076652526855,5.454545454545455,4.818181818181818,4.181818181818182
3.0,33.969597371416725,4.042525291442871,5.472532272338867,4.598240852355957,4.545454545454545,5.181818181818182,5.454545454545455
3.0,12.481112153454694,9.160552978515625,7.648414134979248,9.208399772644043,8.454545454545455,7.545454545454546,9.181818181818182
3.0,43.955422731122155,6.384297847747803,3.964372158050537,2.483781337738037,5.7272727272727275,4.363636363636363,2.7272727272727275
3.0,101.22960975278131,9.184325218200684,4.2413787841796875,4.243040561676025,8.454545454545455,5.181818181818182,3.7272727272727275
3.0,98.15154836771318,4.952615737915039,6.667907238006592,9.956701278686523,5.545454545454546,4.7272727272727275,9.636363636363637
3.0,16.344485628226828,7.570380687713623,4.857233047485352,6.219320774078369,7.7272727272727275,5.818181818181818,6.181818181818182
3.0,10.936690672846971,3.227254867553711,4.412243843078613,1.650278091430664,2.7272727272727275,4.636363636363637,1.4545454545454546
3.0,16.67806041274383,3.6377956867218018,9.343235969543457,10.344623565673828,4.181818181818182,9.454545454545455,9.272727272727273
3.0,190.2469540083982,9.938882827758789,2.8350672721862793,4.3220648765563965,8.272727272727273,2.6363636363636367,4.090909090909091
3.0,88.55303054550468,-0.6962531805038452,10.152466773986816,8.742708206176758,1.6363636363636362,9.90909090909091,9.0
3.0,109.9352040254082,5.995275020599365,3.274108648300171,7.5216193199157715,5.090909090909091,3.090909090909091,8.363636363636363
3.0,98.81900378993191,7.929347515106201,5.631291389465332,8.201229095458984,7.909090909090909,6.181818181818182,7.090909090909091
3.0,49.14163257287564,9.140172958374023,6.322028160095215,6.842059135437012,9.090909090909092,5.454545454545455,6.636363636363637
3.0,29.397263000361487,7.415039539337158,8.200885772705078,1.8555936813354492,7.454545454545455,7.909090909090909,1.1818181818181819
3.0,31.960904690039264,4.20550012588501,5.111883640289307,4.179298400878906,4.818181818181818,4.7272727272727275,3.909090909090909
3.0,84.803209155085,7.935021877288818,2.3622052669525146,6.249735355377197,8.90909090909091,2.2727272727272725,6.363636363636364
3.0,43.032397898113416,8.831474304199219,5.120689392089844,1.626832127571106,8.90909090909091,4.454545454545455,1.4545454545454546
3.0,290.5549187445551,9.073566436767578,3.7994580268859863,2.5123119354248047,9.90909090909091,4.636363636363637,1.0909090909090908
3.0,2.6335544468030148,1.0142959356307983,6.010167598724365,2.149742603302002,1.1818181818181819,5.181818181818182,2.3636363636363638
3.0,7.856794184621698,4.182582378387451,8.23519515991211,1.592495322227478,4.545454545454545,8.363636363636363,1.9090909090909092
3.0,15.035955727064849,2.791166305541992,9.710850715637207,2.6021666526794434,3.5454545454545454,8.727272727272727,2.8181818181818183
3.0,1.5168012793350418,1.3140772581100464,5.047430515289307,5.204585075378418,1.4545454545454546,5.090909090909091,4.818181818181818
3.0,0.6990364445286515,1.589107871055603,7.189376354217529,3.1933231353759766,1.6363636363636362,6.7272727272727275,3.5454545454545454
3.0,5.4038773865529315,4.555347442626953,1.5823259353637695,4.716320991516113,4.454545454545455,1.2727272727272727,5.0
3.0,163.60892801203903,8.827122688293457,5.984331130981445,3.801050901412964,7.7272727272727275,5.7272727272727275,5.0
3.0,33.439110191016766,3.5827090740203857,3.0775177478790283,9.710561752319336,2.8181818181818183,3.090909090909091,9.90909090909091
3.0,0.2835148877577756,1.063935399055481,9.924177169799805,1.284895658493042,1.0,8.818181818181818,1.0
3.0,15.307978797211758,6.017569541931152,7.005782604217529,1.2115743160247803,6.7272727272727275,7.2727272727272725,1.0
3.0,654.5347280028873,7.0366435050964355,3.6107187271118164,4.193819522857666,7.909090909090909,2.1818181818181817,3.1818181818181817
3.0,6.764020714153672,3.5200672149658203,7.658016204833984,4.682842254638672,4.090909090909091,8.181818181818182,4.181818181818182
3.0,193.6576513802946,8.238204956054688,2.405177116394043,2.6712257862091064,8.818181818181818,2.0,2.3636363636363638
3.0,15.525596899814055,3.9259798526763916,9.235933303833008,1.2951732873916626,4.454545454545455,9.181818181818182,2.0
3.0,26.652648730266524,5.55566930770874,2.6251182556152344,1.5613096952438354,6.0,2.5454545454545454,1.9090909090909092
3.0,59.14811171423971,6.265213966369629,6.59609317779541,6.487717628479004,6.454545454545455,6.7272727272727275,7.454545454545455
3.0,91.54216766696271,7.324568271636963,3.765228271484375,4.525167465209961,6.909090909090909,3.7272727272727275,3.8181818181818183
3.0,58.557630844609044,8.181233406066895,5.819574356079102,3.4474539756774902,8.181818181818182,5.181818181818182,3.0
3.0,461.89756541603083,9.602336883544922,2.058241844177246,3.622016429901123,10.0,1.7272727272727273,4.363636363636363
3.0,55.319550463609126,7.667932033538818,3.6289196014404297,8.138937950134277,8.727272727272727,3.6363636363636362,8.181818181818182
3.0,34.08241522461305,6.92710542678833,2.9014644622802734,1.9662539958953857,7.363636363636364,3.4545454545454546,2.090909090909091
3.0,23.108837887279822,1.0662176609039307,5.302918434143066,4.544332504272461,1.8181818181818183,5.363636363636363,4.454545454545455
3.0,24.614256345189315,4.219619274139404,8.746789932250977,5.8003950119018555,4.363636363636363,9.090909090909092,4.545454545454545
3.0,71.35556360755419,6.987731456756592,8.181360244750977,2.608370780944824,6.090909090909091,8.727272727272727,1.4545454545454546
3.0,16.568566552221117,5.702963829040527,3.9823005199432373,2.5694830417633057,5.363636363636363,4.545454545454545,2.4545454545454546
3.0,44.19887823183134,9.557792663574219,7.525163650512695,5.21630334854126,9.272727272727273,5.909090909090909,5.636363636363637
3.0,119.96886573948028,8.273551940917969,6.051655292510986,3.6161422729492188,7.909090909090909,7.090909090909091,4.363636363636363
3.0,2.9118679613524208,2.598243236541748,1.5966622829437256,10.27151870727539,2.5454545454545454,1.9090909090909092,10.0
3.0,12.723986168764798,4.16123628616333,8.95831298828125,4.69126558303833,5.0,9.181818181818182,4.818181818181818
3.0,39.86023942534419,3.384082794189453,3.7820851802825928,10.591869354248047,3.3636363636363638,4.0,9.454545454545455
3.0,37.444063577637415,3.8995213508605957,0.6571983098983765,9.885448455810547,4.545454545454545,1.2727272727272727,9.363636363636363
3.0,10.627857090900097,4.369771480560303,7.18820858001709,2.4745121002197266,4.7272727272727275,6.818181818181818,2.8181818181818183
3.0,3.049263997661232,2.534935474395752,7.8306427001953125,6.967432022094727,2.5454545454545454,8.545454545454547,7.7272727272727275
3.0,215.70355762907914,6.704945087432861,2.825497627258301,5.048408031463623,6.545454545454546,3.272727272727273,6.090909090909091
3.0,21.412017122526873,2.8823394775390625,5.859158992767334,5.044572353363037,1.9090909090909092,4.636363636363637,6.090909090909091
3.0,62.566501313580275,4.693975925445557,2.079667091369629,3.7310001850128174,4.272727272727273,1.9090909090909092,3.090909090909091
3.0,33.07317214164263,9.004530906677246,9.16396427154541,3.9867048263549805,8.90909090909091,8.545454545454547,3.5454545454545454
3.0,19.546590354977376,8.46379566192627,5.683493137359619,1.548303484916687,8.454545454545455,5.454545454545455,1.2727272727272727
3.0,97.66445884051798,9.505084991455078,3.8705856800079346,4.474180221557617,8.272727272727273,3.1818181818181817,4.272727272727273
3.0,41.42634617292932,6.777565956115723,1.4286189079284668,4.104638576507568,6.090909090909091,1.3636363636363638,4.0
3.0,29.712454587175536,2.6123876571655273,0.8505014181137085,4.4789581298828125,3.1818181818181817,1.1818181818181819,4.545454545454545
3.0,13.45130476825985,1.2724851369857788,3.620729923248291,7.66147518157959,1.8181818181818183,3.8181818181818183,7.636363636363637
3.0,12.809276887992967,3.5640788078308105,8.279047966003418,2.590792655944824,4.454545454545455,9.363636363636363,2.0
3.0,9.341332362881442,3.9974398612976074,7.838267803192139,9.115827560424805,4.363636363636363,7.0,9.181818181818182
3.0,17.02604020907507,5.094154357910156,9.452305793762207,2.745758533477783,5.7272727272727275,9.454545454545455,3.272727272727273
3.0,4.357200340146846,3.3963470458984375,4.977978706359863,4.114314079284668,3.090909090909091,5.090909090909091,3.909090909090909
3.0,1.2118846370135692,2.380885601043701,6.17641544342041,3.3637495040893555,2.1818181818181817,5.636363636363637,3.4545454545454546
3.0,33.02869362675997,1.0359694957733154,1.1754263639450073,4.340000629425049,1.6363636363636362,1.0909090909090908,5.0
3.0,59.574392624310576,8.673240661621094,4.917880535125732,8.815884590148926,8.363636363636363,4.636363636363637,8.272727272727273
3.0,77.89616068368461,9.165122032165527,9.097556114196777,1.5833203792572021,9.90909090909091,8.272727272727273,1.0
3.0,111.75077798388098,7.113879203796387,3.188368320465088,3.4708080291748047,7.181818181818182,3.5454545454545454,4.272727272727273
3.0,68.10129679695267,6.530932426452637,4.717782020568848,8.137795448303223,7.2727272727272725,4.272727272727273,8.90909090909091
3.0,11.253715546651271,3.828047513961792,6.95987606048584,6.858282566070557,4.0,5.636363636363637,6.545454545454546
3.0,48.307785361837766,3.443821430206299,2.0567073822021484,5.772902011871338,4.272727272727273,2.1818181818181817,5.454545454545455
3.0,51.171266219058815,5.955587387084961,8.485320091247559,6.18446159362793,5.636363636363637,7.2727272727272725,5.181818181818182
3.0,93.36168725420939,7.467973709106445,6.748581409454346,4.732603073120117,7.090909090909091,7.636363636363637,3.272727272727273
3.0,20.89897875797123,6.795592784881592,8.176959037780762,2.3093862533569336,8.0,10.0,2.090909090909091
3.0,5.934120020041653,2.657496452331543,8.404032707214355,6.290201187133789,2.2727272727272725,9.727272727272727,6.363636363636364
3.0,29.157128408185624,2.3945090770721436,3.0846307277679443,4.589011192321777,1.7272727272727273,2.8181818181818183,5.181818181818182
3.0,10.135232159909535,1.5209587812423706,7.935248851776123,1.477986216545105,2.1818181818181817,9.272727272727273,1.4545454545454546
3.0,11.562649613413477,5.641163349151611,10.735488891601562,7.946473598480225,5.7272727272727275,9.363636363636363,7.909090909090909
3.0,9.167893612217837,3.1708338260650635,1.5116370916366577,6.34364128112793,3.1818181818181817,1.2727272727272727,6.7272727272727275
3.0,13.162292710217745,5.848226547241211,1.554081678390503,9.296119689941406,5.818181818181818,2.0,9.090909090909092
3.0,57.733000842269014,7.66733455657959,5.5025787353515625,9.52402400970459,6.636363636363637,5.454545454545455,10.0
3.0,0.595189206697075,2.255514144897461,9.438437461853027,5.808251857757568,2.1818181818181817,9.090909090909092,6.181818181818182
3.0,3.098230868699467,4.850460529327393,8.706123352050781,6.201225757598877,5.181818181818182,9.636363636363637,6.2727272727272725
3.0,12.68022088015922,3.964620351791382,4.439567565917969,1.1558188199996948,4.181818181818182,3.7272727272727275,1.1818181818181819
3.0,167.2105302965032,4.791004180908203,2.1903891563415527,7.213277816772461,4.545454545454545,2.0,6.181818181818182
3.0,9.866383098523697,7.297319412231445,10.187213897705078,5.011258602142334,7.7272727272727275,10.0,5.2727272727272725
3.0,101.76209570556114,2.542789936065674,0.9113898277282715,6.353571891784668,3.3636363636363638,1.1818181818181819,5.545454545454546
3.0,201.6689262621151,9.477365493774414,4.014934539794922,1.7425506114959717,8.272727272727273,4.636363636363637,2.1818181818181817
3.0,4.154892112947808,4.06773567199707,3.36049485206604,1.951748251914978,4.272727272727273,3.272727272727273,1.9090909090909092
3.0,124.39484049344253,6.519425868988037,2.8238322734832764,11.07079792022705,6.7272727272727275,2.7272727272727275,9.90909090909091
3.0,2.838781680760171,4.273624420166016,8.206350326538086,4.24213981628418,4.181818181818182,8.636363636363637,3.909090909090909
3.0,17.599496458423733,7.1978936195373535,9.38083267211914,5.543882846832275,7.7272727272727275,9.636363636363637,5.454545454545455
3.0,35.101725337273116,3.4625890254974365,6.962292194366455,5.279088020324707,4.272727272727273,6.909090909090909,4.818181818181818
3.0,1.708677147536053,1.5074613094329834,6.076931953430176,3.3512771129608154,1.2727272727272727,5.454545454545455,3.8181818181818183
3.0,4.005467569591561,1.90080726146698,6.1205854415893555,3.3487420082092285,2.1818181818181817,6.181818181818182,3.7272727272727275
3.0,126.56603890567891,2.4974400997161865,1.3606148958206177,4.117314338684082,3.5454545454545454,1.4545454545454546,5.181818181818182
3.0,28.920404033991943,4.320440769195557,6.921485900878906,5.439669609069824,3.7272727272727275,7.363636363636364,5.909090909090909
3.0,126.19813672359119,9.597721099853516,6.644047737121582,6.267338275909424,9.727272727272727,6.363636363636364,5.2727272727272725
3.0,29.815935285930088,9.868549346923828,8.516975402832031,7.9367265701293945,9.818181818181818,8.09090909090909,8.545454545454547
3.0,2.489945984197971,5.733137607574463,9.185762405395508,2.3512868881225586,6.0,10.0,2.1818181818181817
3.0,11.2955837054905,6.1077351570129395,2.8282828330993652,7.244661808013916,5.7272727272727275,2.6363636363636367,7.363636363636364
3.0,19.24862052285633,8.597550392150879,2.220285177230835,2.533538579940796,9.0,2.6363636363636367,2.4545454545454546
3.0,23.79838739619324,7.024952411651611,4.50471830368042,4.840443134307861,7.2727272727272725,3.909090909090909,5.0
3.0,61.49180766109612,5.096072196960449,5.88139009475708,2.8666839599609375,4.545454545454545,6.2727272727272725,3.909090909090909
3.0,17.6322913866187,8.81804084777832,6.18662691116333,9.269757270812988,8.454545454545455,5.818181818181818,9.090909090909092
3.0,77.18960648728445,3.471912384033203,3.0302438735961914,8.443324089050293,4.545454545454545,3.1818181818181817,8.90909090909091
3.0,10.540383634710023,1.3969643115997314,1.4097604751586914,6.418312072753906,1.0,1.0,6.363636363636364
3.0,35.17297561514397,7.112236499786377,9.147672653198242,3.2799978256225586,7.454545454545455,9.272727272727273,2.4545454545454546
3.0,41.648357725287994,5.387874126434326,7.7331438064575195,4.842435359954834,5.090909090909091,7.363636363636364,3.4545454545454546
3.0,45.27430108677806,8.972939491271973,4.847714424133301,9.159395217895508,8.363636363636363,5.2727272727272725,8.636363636363637
3.0,25.785524722130642,4.003162384033203,9.277433395385742,7.136955261230469,4.7272727272727275,9.181818181818182,6.363636363636364
3.0,79.06138642120125,7.634433746337891,7.939621448516846,3.636723756790161,8.727272727272727,9.181818181818182,2.4545454545454546
3.0,50.02718111688454,5.842002868652344,7.413502216339111,2.700307607650757,5.181818181818182,7.454545454545455,3.7272727272727275
3.0,40.66131735589982,6.329059600830078,6.257919788360596,8.311671257019043,5.818181818181818,6.545454545454546,9.0
3.0,84.32589403211657,8.430855751037598,8.347617149353027,2.118534564971924,8.727272727272727,7.545454545454546,1.4545454545454546
3.0,19.32895479443257,6.088187217712402,5.925171852111816,0.9362539052963257,6.454545454545455,5.2727272727272725,1.2727272727272727
3.0,48.77866010137043,2.8943309783935547,2.933905839920044,4.663447856903076,3.0,2.1818181818181817,4.090909090909091
3.0,9.121750614106185,3.256312847137451,2.962728977203369,6.690054416656494,2.909090909090909,3.0,6.7272727272727275
3.0,14.434138048280989,4.4814276695251465,8.401071548461914,6.773655891418457,4.818181818181818,7.909090909090909,7.545454545454546
3.0,50.301322686778114,2.9102046489715576,9.183465957641602,9.321394920349121,4.0,7.818181818181818,9.090909090909092
3.0,15.102408588566984,6.616097450256348,8.062826156616211,3.942359447479248,6.2727272727272725,8.818181818181818,4.090909090909091
3.0,2.059136530609239,7.386754989624023,8.340607643127441,3.9858646392822266,7.2727272727272725,8.545454545454547,4.090909090909091
3.0,65.79196217464812,8.09967041015625,9.005681037902832,4.793215274810791,9.727272727272727,9.272727272727273,4.272727272727273
3.0,8.621218611107402,5.058706760406494,1.963614583015442,4.587862014770508,5.0,1.4545454545454546,4.818181818181818
3.0,13.747242141151883,6.090953826904297,1.9172606468200684,10.185338973999023,6.181818181818182,2.5454545454545454,10.0
3.0,25.069242936732927,9.282623291015625,8.299042701721191,5.77167272567749,8.818181818181818,8.90909090909091,5.636363636363637
3.0,66.92826618109045,9.087721824645996,5.013670444488525,6.179340362548828,9.0,4.636363636363637,7.0
3.0,53.17829520023369,2.261183738708496,7.79176139831543,8.784679412841797,3.5454545454545454,8.727272727272727,8.90909090909091
3.0,27.42634624865881,7.405088901519775,9.597960472106934,10.083392143249512,6.7272727272727275,9.636363636363637,9.636363636363637
3.0,4.10748118487816,3.284463405609131,9.220252990722656,7.836065292358398,3.090909090909091,9.363636363636363,8.363636363636363
